NAME_0,NAME_1,NAME_2,GID_2,date_code,ndvi_value,date,year,source_file
Malawi,Chitipa,Nyika N.P. - Chitipa,MWI.5.2_1,113MOD13A2,0.7574897033158814,2013-04-23,2013,new2020_ndvi.csv
Malawi,Chitipa,TA Kameme,MWI.5.3_1,113MOD13A2,0.6457470914127423,2013-04-23,2013,new2020_ndvi.csv
Malawi,Chitipa,TA Mwabulambya,MWI.5.4_1,113MOD13A2,0.6366960199004975,2013-04-23,2013,new2020_ndvi.csv
Malawi,Chitipa,TA Mwenemisuku,MWI.5.5_1,113MOD13A2,0.5556413479052823,2013-04-23,2013,new2020_ndvi.csv
Malawi,Chitipa,TA Mwenewenya,MWI.5.6_1,113MOD13A2,0.6166598101265823,2013-04-23,2013,new2020_ndvi.csv
Malawi,Chitipa,TA Nthalire,MWI.5.7_1,113MOD13A2,0.676319165085389,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,Dedza Boma,MWI.6.1_1,113MOD13A2,0.5066411764705883,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,Lake Malawi,MWI.6.2_1,113MOD13A2,0.1180656151419558,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,SC Chauma,MWI.6.3_1,113MOD13A2,0.4870101694915255,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,SC Chilikumwendo,MWI.6.4_1,113MOD13A2,0.5384414634146342,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,SC Kamenya Gwaza,MWI.6.5_1,113MOD13A2,0.6139994117647058,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,TA Kachindamoto,MWI.6.6_1,113MOD13A2,0.5862915141430949,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,TA Kaphuka,MWI.6.7_1,113MOD13A2,0.5720760747663551,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,TA Kasumbu,MWI.6.8_1,113MOD13A2,0.6128056565656567,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,TA Pemba,MWI.6.9_1,113MOD13A2,0.590645428156749,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dedza,TA Tambala,MWI.6.10_1,113MOD13A2,0.609078125,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dowa,Dowa Boma,MWI.7.1_1,113MOD13A2,0.5814,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dowa,Mponela Urban,MWI.7.2_1,113MOD13A2,0.379775,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dowa,SC Chakhaza,MWI.7.3_1,113MOD13A2,0.5148555905511811,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dowa,SC Kayembe,MWI.7.4_1,113MOD13A2,0.5265221932114883,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dowa,SC Mkukula,MWI.7.5_1,113MOD13A2,0.5415987915407856,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dowa,SC Mponela,MWI.7.6_1,113MOD13A2,0.4800295774647887,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dowa,TA Chiwere,MWI.7.7_1,113MOD13A2,0.5835264573991031,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dowa,TA Dzoole,MWI.7.8_1,113MOD13A2,0.4877845161290323,2013-04-23,2013,new2020_ndvi.csv
Malawi,Dowa,TA Msakambewa,MWI.7.9_1,113MOD13A2,0.5652486910994764,2013-04-23,2013,new2020_ndvi.csv
Malawi,Karonga,Karonga Town,MWI.8.1_1,113MOD13A2,0.611365,2013-04-23,2013,new2020_ndvi.csv
Malawi,Karonga,Lake Malawi,MWI.8.2_1,113MOD13A2,0.0900971014492753,2013-04-23,2013,new2020_ndvi.csv
Malawi,Karonga,Nyipa N. P. - Karonga,MWI.8.3_1,113MOD13A2,0.6817426978818283,2013-04-23,2013,new2020_ndvi.csv
Malawi,Karonga,SC Mwakaboko,MWI.8.4_1,113MOD13A2,0.7022655963302752,2013-04-23,2013,new2020_ndvi.csv
Malawi,Karonga,SC Mwirang'ombe,MWI.8.5_1,113MOD13A2,0.7061560810810811,2013-04-23,2013,new2020_ndvi.csv
Malawi,Karonga,TA Kilupula,MWI.8.6_1,113MOD13A2,0.7406288321167884,2013-04-23,2013,new2020_ndvi.csv
Malawi,Karonga,TA Kyungu,MWI.8.7_1,113MOD13A2,0.7197302507836991,2013-04-23,2013,new2020_ndvi.csv
Malawi,Karonga,TA Wasambo,MWI.8.8_1,113MOD13A2,0.7235050000000001,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,Kasungu Boma,MWI.9.1_1,113MOD13A2,0.48199375,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,Kasungu National Park,MWI.9.2_1,113MOD13A2,0.7127302823758521,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,SC Chilowamatambe,MWI.9.3_1,113MOD13A2,0.4975076642335767,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,SC Chisikwa,MWI.9.4_1,113MOD13A2,0.5181222222222223,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,SC Kawamba,MWI.9.5_1,113MOD13A2,0.5472501760563381,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,SC Lukwa,MWI.9.6_1,113MOD13A2,0.5321495762711865,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,SC M'nyanja,MWI.9.7_1,113MOD13A2,0.531470612244898,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,SC Njombwa,MWI.9.8_1,113MOD13A2,0.4971526785714285,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,SC Simlemba,MWI.9.9_1,113MOD13A2,0.5840441947565543,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,TA Chulu,MWI.9.10_1,113MOD13A2,0.5210183838383838,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,TA Kaluluma,MWI.9.11_1,113MOD13A2,0.5384104519774011,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,TA Kaomba,MWI.9.12_1,113MOD13A2,0.5252198347107438,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,TA Kapelula,MWI.9.13_1,113MOD13A2,0.5854084210526316,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,TA Mwase,MWI.9.14_1,113MOD13A2,0.5523579268292683,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,TA Santhe,MWI.9.15_1,113MOD13A2,0.5518629107981221,2013-04-23,2013,new2020_ndvi.csv
Malawi,Kasungu,TA Wimbe,MWI.9.16_1,113MOD13A2,0.5631513409961686,2013-04-23,2013,new2020_ndvi.csv
Malawi,Likoma,Lake Malawi,MWI.10.1_1,113MOD13A2,0.59423125,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,Lilongwe City,MWI.11.1_1,113MOD13A2,0.4513485333333333,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,SC Chitekwele,MWI.11.2_1,113MOD13A2,0.5885590625,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,SC Mtema,MWI.11.3_1,113MOD13A2,0.4812726027397261,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,SC Njewa,MWI.11.4_1,113MOD13A2,0.4606477272727273,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,SC Tsabango,MWI.11.5_1,113MOD13A2,0.4516155172413794,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Chadza,MWI.11.6_1,113MOD13A2,0.5481247678018576,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Chimutu,MWI.11.7_1,113MOD13A2,0.4936430199430199,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Chiseka,MWI.11.8_1,113MOD13A2,0.6067785190615836,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Chitukula,MWI.11.9_1,113MOD13A2,0.471172,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Kabudula,MWI.11.10_1,113MOD13A2,0.5058854700854701,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Kalolo,MWI.11.11_1,113MOD13A2,0.5394525812619503,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Kalumba,MWI.11.12_1,113MOD13A2,0.5195073170731708,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Kalumbu,MWI.11.13_1,113MOD13A2,0.5168605714285714,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Khongoni,MWI.11.14_1,113MOD13A2,0.5659681632653062,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Malili,MWI.11.15_1,113MOD13A2,0.5224981684981685,2013-04-23,2013,new2020_ndvi.csv
Malawi,Lilongwe,TA Mazengera,MWI.11.16_1,113MOD13A2,0.4897942567567567,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,Lake Chilwa,MWI.12.1_1,113MOD13A2,0.0231096153846153,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,Lake Chiuta,MWI.12.2_1,113MOD13A2,0.5773333333333334,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,Liwonda National Park,MWI.12.3_1,113MOD13A2,0.596357060518732,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,Liwonde Town,MWI.12.4_1,113MOD13A2,0.5105766666666667,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,SC Chamba,MWI.12.5_1,113MOD13A2,0.6569801652892562,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,SC Chikweo,MWI.12.6_1,113MOD13A2,0.5740484429065744,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,SC Chiwalo,MWI.12.7_1,113MOD13A2,0.5930516129032258,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,SC Mlomba,MWI.12.8_1,113MOD13A2,0.4652336419753086,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,SC Mposa,MWI.12.9_1,113MOD13A2,0.5975884615384616,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,SC Ngokwe,MWI.12.10_1,113MOD13A2,0.5850000000000001,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,SC Sitola,MWI.12.11_1,113MOD13A2,0.6285384083044983,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,TA Kawinga,MWI.12.12_1,113MOD13A2,0.5036905897114179,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,TA Liwonde,MWI.12.13_1,113MOD13A2,0.5931002652519894,2013-04-23,2013,new2020_ndvi.csv
Malawi,Machinga,TA Nyambi,MWI.12.14_1,113MOD13A2,0.61852,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,Lake Malawi,MWI.13.1_1,113MOD13A2,0.2253958066808813,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,Lake Malombe,MWI.13.2_1,113MOD13A2,0.1916285171102661,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,Mangochi Town,MWI.13.3_1,113MOD13A2,0.455725,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,Monkey Bay Urban,MWI.13.4_1,113MOD13A2,0.46935,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,SC Chowe,MWI.13.5_1,113MOD13A2,0.6000464220183486,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,SC Mbwana Nyambi,MWI.13.6_1,113MOD13A2,0.656289970501475,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,SC Namabvi,MWI.13.7_1,113MOD13A2,0.6860722222222223,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,TA Chimwala,MWI.13.8_1,113MOD13A2,0.5953441558441559,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,TA Jalasi,MWI.13.9_1,113MOD13A2,0.6649346555323591,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,TA Katuli,MWI.13.10_1,113MOD13A2,0.6249392670157068,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,TA Makanjila,MWI.13.11_1,113MOD13A2,0.6313078303425775,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,TA Mponda,MWI.13.12_1,113MOD13A2,0.544409350237718,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mangochi,TA Nankumba,MWI.13.13_1,113MOD13A2,0.5833938335046249,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mchinji,Mchinji Boma,MWI.14.1_1,113MOD13A2,0.5036,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mchinji,SC Dambe,MWI.14.2_1,113MOD13A2,0.561993698630137,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mchinji,SC Mavwere,MWI.14.3_1,113MOD13A2,0.567422842639594,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mchinji,SC Mduwa,MWI.14.4_1,113MOD13A2,0.5699422535211268,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mchinji,TA Mkanda,MWI.14.5_1,113MOD13A2,0.5832530075187969,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mchinji,TA Mlonyeni,MWI.14.6_1,113MOD13A2,0.5693515418502203,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mchinji,TA Zulu,MWI.14.7_1,113MOD13A2,0.5633778606965174,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mulanje,Mulanje Boma,MWI.15.1_1,113MOD13A2,0.74997,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mulanje,Mulanje Mountain Forest Reserve,MWI.15.2_1,113MOD13A2,0.7099758454106281,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mulanje,SC Juma,MWI.15.3_1,113MOD13A2,0.5170863945578231,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mulanje,SC Laston Njema,MWI.15.4_1,113MOD13A2,0.6840051724137931,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mulanje,TA Chikumbu,MWI.15.5_1,113MOD13A2,0.6431885496183206,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mulanje,TA Mabuka,MWI.15.6_1,113MOD13A2,0.7177648725212464,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mulanje,TA Nkanda,MWI.15.7_1,113MOD13A2,0.5260904458598726,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mulanje,TA Nthiramanja,MWI.15.8_1,113MOD13A2,0.5840717171717171,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mwanza,Majete Game Reserve - Mwanza,MWI.16.1_1,113MOD13A2,0.6354557142857143,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mwanza,Mwanza Boma,MWI.16.2_1,113MOD13A2,0.5717083333333334,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mwanza,TA Kanduku,MWI.16.3_1,113MOD13A2,0.6058683794466403,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mwanza,TA Nthache,MWI.16.4_1,113MOD13A2,0.6638705645161291,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,Mzimba Boma,MWI.17.1_1,113MOD13A2,0.4769333333333333,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,Mzuzu City,MWI.17.2_1,113MOD13A2,0.6066716666666666,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,SC Jaravikuba Munthali,MWI.17.3_1,113MOD13A2,0.6756255639097745,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,SC Kampingo Sibande,MWI.17.4_1,113MOD13A2,0.6361935757575758,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,SC Khosolo Gwaza Jere,MWI.17.5_1,113MOD13A2,0.706278739184178,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,TA Chindi,MWI.17.6_1,113MOD13A2,0.5888878747501666,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,TA M'Mbelwa,MWI.17.7_1,113MOD13A2,0.5383272912423626,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,TA Mabulabo,MWI.17.8_1,113MOD13A2,0.583166875,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,TA Mpherembe,MWI.17.9_1,113MOD13A2,0.6233828877005348,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,TA Mtwalo,MWI.17.10_1,113MOD13A2,0.6459684523809525,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,TA Mzikubola,MWI.17.11_1,113MOD13A2,0.6357865863453815,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,TA Mzukuzuku,MWI.17.12_1,113MOD13A2,0.5230465217391305,2013-04-23,2013,new2020_ndvi.csv
Malawi,Mzimba,Vwaza Marsh Game Reserve - Mzimba,MWI.17.13_1,113MOD13A2,0.7563108527131783,2013-04-23,2013,new2020_ndvi.csv
Malawi,Neno,Majete Game Reserve - Neno,MWI.18.1_1,113MOD13A2,0.6611384615384616,2013-04-23,2013,new2020_ndvi.csv
Malawi,Neno,TA Dambe,MWI.18.2_1,113MOD13A2,0.706391891891892,2013-04-23,2013,new2020_ndvi.csv
Malawi,Neno,TA Mlauli,MWI.18.3_1,113MOD13A2,0.5890616326530612,2013-04-23,2013,new2020_ndvi.csv
Malawi,Neno,TA Ngozi,MWI.18.4_1,113MOD13A2,0.6083457746478874,2013-04-23,2013,new2020_ndvi.csv
Malawi,Neno,TA Symon,MWI.18.5_1,113MOD13A2,0.5517766197183098,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,Lake Malawi,MWI.19.1_1,113MOD13A2,0.1691605015173295,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,SC Fukamalaza,MWI.19.2_1,113MOD13A2,0.7532125000000001,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,SC Malanda,MWI.19.3_1,113MOD13A2,0.7830314685314685,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,SC Nyaluwanga,MWI.19.4_1,113MOD13A2,0.7405636363636364,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,SC Zilakoma,MWI.19.5_1,113MOD13A2,0.8116315533980583,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,TA Fukamapiri,MWI.19.6_1,113MOD13A2,0.7960594444444445,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,TA Kabunduli,MWI.19.7_1,113MOD13A2,0.7486489795918367,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,TA Malenga Mzoma,MWI.19.8_1,113MOD13A2,0.7493382352941177,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,TA Musisya,MWI.19.9_1,113MOD13A2,0.7082217741935484,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhata Bay,TA Timbiri,MWI.19.10_1,113MOD13A2,0.7684374149659865,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhotakota,Lake Malawi,MWI.20.1_1,113MOD13A2,0.1030233862433862,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhotakota,Nkhotakota Boma,MWI.20.2_1,113MOD13A2,0.5577500000000001,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhotakota,Nkhotakota Game Reserve,MWI.20.3_1,113MOD13A2,0.7886696324951644,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhotakota,SC Kafuzila,MWI.20.4_1,113MOD13A2,0.7910372631578948,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhotakota,SC Mphonde,MWI.20.5_1,113MOD13A2,0.6054824074074074,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhotakota,SC Mwansambo,MWI.20.6_1,113MOD13A2,0.6121343137254902,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhotakota,TA Kanyenda,MWI.20.7_1,113MOD13A2,0.642183429672447,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhotakota,TA Malenga Chanzi,MWI.20.8_1,113MOD13A2,0.5714912408759125,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nkhotakota,TA Mwadzama,MWI.20.9_1,113MOD13A2,0.6003036429872496,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,Mwabvi Game Reserve,MWI.21.1_1,113MOD13A2,0.620764406779661,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,Nsanje Boma,MWI.21.2_1,113MOD13A2,0.5972235294117647,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,SC Makoka,MWI.21.3_1,113MOD13A2,0.7224428571428572,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,SC Mbenje,MWI.21.4_1,113MOD13A2,0.5226351449275363,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,TA Chimombo,MWI.21.5_1,113MOD13A2,0.55414375,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,TA Malemia,MWI.21.6_1,113MOD13A2,0.7144904347826088,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,TA Mlolo,MWI.21.7_1,113MOD13A2,0.6554222222222222,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,TA Ndamera,MWI.21.8_1,113MOD13A2,0.6601432926829269,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,TA Ngabu,MWI.21.9_1,113MOD13A2,0.672530612244898,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,TA Nyachikadza,MWI.21.10_1,113MOD13A2,0.702904347826087,2013-04-23,2013,new2020_ndvi.csv
Malawi,Nsanje,TA Tengani,MWI.21.11_1,113MOD13A2,0.6087448504983388,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntcheu,Ntcheu Boma,MWI.22.1_1,113MOD13A2,0.5478111111111111,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntcheu,SC Champiti,MWI.22.2_1,113MOD13A2,0.5280089743589743,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntcheu,SC Goodson Ganya,MWI.22.3_1,113MOD13A2,0.5726312111801243,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntcheu,SC Makwangwala,MWI.22.4_1,113MOD13A2,0.5343689655172414,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntcheu,TA Masasa,MWI.22.7_1,113MOD13A2,0.5300232558139536,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntcheu,TA Mpando,MWI.22.8_1,113MOD13A2,0.5671673184357542,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntcheu,TA Njolomole,MWI.22.9_1,113MOD13A2,0.5705708737864078,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntcheu,TA Phambala,MWI.22.10_1,113MOD13A2,0.564541722972973,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntchisi,Ntchisi Boma,MWI.23.1_1,113MOD13A2,0.53295,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntchisi,SC Chilooko,MWI.23.2_1,113MOD13A2,0.5311590707964603,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntchisi,SC Nthondo,MWI.23.3_1,113MOD13A2,0.6696315217391304,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntchisi,TA Chikho,MWI.23.4_1,113MOD13A2,0.6641815165876778,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntchisi,TA Kalumo,MWI.23.5_1,113MOD13A2,0.5149840707964602,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntchisi,TA Kasakula,MWI.23.6_1,113MOD13A2,0.661143661971831,2013-04-23,2013,new2020_ndvi.csv
Malawi,Ntchisi,TA Kasukula,MWI.23.7_1,113MOD13A2,0.7646081818181819,2013-04-23,2013,new2020_ndvi.csv
Malawi,Phalombe,Lake Chilwa,MWI.24.1_1,113MOD13A2,-0.0401166666666666,2013-04-23,2013,new2020_ndvi.csv
Malawi,Phalombe,TA Mkhumba,MWI.24.2_1,113MOD13A2,0.5211569877883312,2013-04-23,2013,new2020_ndvi.csv
Malawi,Phalombe,TA Nazombe,MWI.24.3_1,113MOD13A2,0.5183398148148148,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,Lake Malawi,MWI.25.1_1,113MOD13A2,0.1228457969065232,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,Nyika National Park - Rumphi,MWI.25.2_1,113MOD13A2,0.7046475172413793,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,Rumphi Boma,MWI.25.3_1,113MOD13A2,0.56703,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,SC Chapinduka,MWI.25.4_1,113MOD13A2,0.7633827586206897,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,SC Kachulu,MWI.25.5_1,113MOD13A2,0.6550947826086957,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,SC Mwahenga,MWI.25.6_1,113MOD13A2,0.7194477876106194,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,SC Mwalweni,MWI.25.7_1,113MOD13A2,0.7406348623853212,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,SC Mwankhunikira,MWI.25.8_1,113MOD13A2,0.6765878706199461,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,TA Chikulamayembe,MWI.25.9_1,113MOD13A2,0.6907381093057607,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,TA Katumbi,MWI.25.10_1,113MOD13A2,0.6846161764705883,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,TA Mwamlowe,MWI.25.11_1,113MOD13A2,0.79072,2013-04-23,2013,new2020_ndvi.csv
Malawi,Rumphi,Vwaza Marsh Game Reserve - Rumphi,MWI.25.12_1,113MOD13A2,0.731960819462228,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,Lake Malawi,MWI.26.1_1,113MOD13A2,0.2225744400527009,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,Salima Town,MWI.26.2_1,113MOD13A2,0.4438916666666667,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,SC Kambalame,MWI.26.3_1,113MOD13A2,0.526969387755102,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,SC Kambwiri,MWI.26.4_1,113MOD13A2,0.5749353711790394,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,SC Mwanza,MWI.26.5_1,113MOD13A2,0.5828176470588236,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,TA Karonga,MWI.26.6_1,113MOD13A2,0.5835997461928935,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,TA Khombedza,MWI.26.7_1,113MOD13A2,0.5977963276836158,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,TA Kuluunda,MWI.26.8_1,113MOD13A2,0.5829207792207792,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,TA Maganga,MWI.26.9_1,113MOD13A2,0.4837395973154363,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,TA Ndindi,MWI.26.10_1,113MOD13A2,0.5623488636363636,2013-04-23,2013,new2020_ndvi.csv
Malawi,Salima,TA Pemba,MWI.26.11_1,113MOD13A2,0.5144823529411765,2013-04-23,2013,new2020_ndvi.csv
Malawi,Thyolo,Luchenza Town,MWI.27.1_1,113MOD13A2,0.5961857142857143,2013-04-23,2013,new2020_ndvi.csv
Malawi,Thyolo,SC Kwethemule,MWI.27.2_1,113MOD13A2,0.6833576923076923,2013-04-23,2013,new2020_ndvi.csv
